Date;Time;DateTime;Country;DC_Power;AC_Power;Ambient_Temperature;Module_Temperature;Irradiation;Day;Month;Hour;Daily_Yield;Total_Yield
25/10/2024;22;25/10/2024 22:00;Australia;0.0;0.0;12.9;17.55;0.0;25;10;22;452.606;2862631.666
25/10/2024;23;25/10/2024 23:00;Australia;0.0;0.0;13.41;18.5;0.0;25;10;23;452.606;2863084.272
26/10/2024;0;26/10/2024 00:00;Norway;0.0;0.0;-4.62;1.27;0.034;26;10;0;236.863;2553551.791
26/10/2024;1;26/10/2024 01:00;Norway;0.0;0.0;-3.88;3.15;0.042;26;10;1;236.863;2553788.654
26/10/2024;2;26/10/2024 02:00;Norway;0.0;0.0;-3.97;0.73;0.0;26;10;2;236.863;2554025.517
26/10/2024;3;26/10/2024 03:00;Norway;0.0;0.0;-2.86;0.71;0.0;26;10;3;236.863;2554262.38
26/10/2024;4;26/10/2024 04:00;Norway;0.0;0.0;-4.17;2.69;0.0;26;10;4;236.863;2554499.243
26/10/2024;5;26/10/2024 05:00;Norway;0.0;0.0;-3.95;0.28;0.0;26;10;5;236.863;2554736.106
26/10/2024;6;26/10/2024 06:00;Norway;0.0;0.0;-3.88;2.65;0.005;26;10;6;236.863;2554972.969
26/10/2024;7;26/10/2024 07:00;Norway;0.0;0.0;-4.17;3.19;0.001;26;10;7;236.863;2555209.832
26/10/2024;8;26/10/2024 08:00;Norway;8.324;7.648;-4.1;2.3;0.125;26;10;8;236.863;2555446.695
26/10/2024;9;26/10/2024 09:00;Norway;19.87;17.894;-4.3;0.26;0.38;26;10;9;236.863;2555683.558
26/10/2024;10;26/10/2024 10:00;Norway;33.407;30.789;-3.98;-1.57;0.661;26;10;10;236.863;2555920.421
26/10/2024;11;26/10/2024 11:00;Norway;42.875;38.766;-4.34;0.46;0.841;26;10;11;236.863;2556157.284
26/10/2024;12;26/10/2024 12:00;Norway;49.859;45.925;-4.58;0.09;1.001;26;10;12;236.863;2556394.147
26/10/2024;13;26/10/2024 13:00;Norway;47.421;42.702;-3.11;2.58;0.928;26;10;13;236.863;2556631.01
26/10/2024;14;26/10/2024 14:00;Norway;30.562;26.708;-3.55;1.02;0.584;26;10;14;236.863;2556867.873
26/10/2024;15;26/10/2024 15:00;Norway;19.583;17.0;-3.59;1.67;0.373;26;10;15;236.863;2557104.736
26/10/2024;16;26/10/2024 16:00;Norway;10.129;9.431;-3.99;1.98;0.213;26;10;16;236.863;2557341.599
26/10/2024;17;26/10/2024 17:00;Norway;0.0;0.0;-4.91;0.28;0.0;26;10;17;236.863;2557578.462
26/10/2024;18;26/10/2024 18:00;Norway;0.0;0.0;-3.74;2.57;0.032;26;10;18;236.863;2557815.325
26/10/2024;19;26/10/2024 19:00;Norway;0.0;0.0;-3.92;2.9;0.015;26;10;19;236.863;2558052.188
26/10/2024;20;26/10/2024 20:00;Norway;0.0;0.0;-4.79;0.28;0.0;26;10;20;236.863;2558289.051
26/10/2024;21;26/10/2024 21:00;Norway;0.0;0.0;-3.33;1.76;0.004;26;10;21;236.863;2558525.914
26/10/2024;22;26/10/2024 22:00;Norway;0.0;0.0;-3.07;2.4;0.0;26;10;22;236.863;2558762.777
26/10/2024;23;26/10/2024 23:00;Norway;0.0;0.0;-3.96;0.28;0.0;26;10;23;236.863;2558999.64
26/10/2024;0;26/10/2024 00:00;Brazil;0.0;0.0;22.14;26.47;0.0;26;10;0;489.24399999999997;3269080.828
26/10/2024;1;26/10/2024 01:00;Brazil;0.0;0.0;21.78;27.4;0.0;26;10;1;489.24399999999997;3269570.072
26/10/2024;2;26/10/2024 02:00;Brazil;0.0;0.0;21.42;27.42;0.0;26;10;2;489.24399999999997;3270059.316
26/10/2024;3;26/10/2024 03:00;Brazil;0.0;0.0;21.81;28.09;0.0;26;10;3;489.24399999999997;3270548.56
26/10/2024;4;26/10/2024 04:00;Brazil;0.0;0.0;22.0;28.22;0.0;26;10;4;489.24399999999997;3271037.804
26/10/2024;5;26/10/2024 05:00;Brazil;0.0;0.0;21.7;26.87;0.0;26;10;5;489.24399999999997;3271527.048
26/10/2024;6;26/10/2024 06:00;Brazil;11.005;9.791;21.68;28.26;0.169;26;10;6;489.24399999999997;3272016.292
26/10/2024;7;26/10/2024 07:00;Brazil;18.842;17.556;21.6;26.78;0.288;26;10;7;489.24399999999997;3272505.536
26/10/2024;8;26/10/2024 08:00;Brazil;30.907;30.472;21.43;26.59;0.437;26;10;8;489.24399999999997;3272994.78
26/10/2024;9;26/10/2024 09:00;Brazil;41.509;40.565;22.05;27.56;0.609;26;10;9;489.24399999999997;3273484.024
26/10/2024;10;26/10/2024 10:00;Brazil;58.758;51.626;21.7;27.27;0.834;26;10;10;489.24399999999997;3273973.268
26/10/2024;11;26/10/2024 11:00;Brazil;64.993;61.115;21.79;27.68;0.911;26;10;11;489.24399999999997;3274462.512
26/10/2024;12;26/10/2024 12:00;Brazil;71.885;66.163;22.01;26.61;1.002;26;10;12;489.24399999999997;3274951.756
26/10/2024;13;26/10/2024 13:00;Brazil;65.053;59.884;22.61;25.83;0.928;26;10;13;489.24399999999997;3275441.0
26/10/2024;14;26/10/2024 14:00;Brazil;58.751;52.665;22.12;27.61;0.793;26;10;14;489.24399999999997;3275930.244
26/10/2024;15;26/10/2024 15:00;Brazil;45.876;43.346;22.27;27.78;0.669;26;10;15;489.24399999999997;3276419.488
26/10/2024;16;26/10/2024 16:00;Brazil;28.742;26.632;21.61;27.12;0.402;26;10;16;489.24399999999997;3276908.732
26/10/2024;17;26/10/2024 17:00;Brazil;20.151;19.221;22.09;25.87;0.286;26;10;17;489.24399999999997;3277397.976
26/10/2024;18;26/10/2024 18:00;Brazil;10.847;10.208;21.83;27.86;0.152;26;10;18;489.24399999999997;3277887.22
26/10/2024;19;26/10/2024 19:00;Brazil;0.0;0.0;22.08;27.16;0.0;26;10;19;489.24399999999997;3278376.464
26/10/2024;20;26/10/2024 20:00;Brazil;0.0;0.0;22.43;28.62;0.03;26;10;20;489.24399999999997;3278865.708
26/10/2024;21;26/10/2024 21:00;Brazil;0.0;0.0;22.86;27.24;0.0;26;10;21;489.24399999999997;3279354.952
26/10/2024;22;26/10/2024 22:00;Brazil;0.0;0.0;21.98;29.04;0.014;26;10;22;489.24399999999997;3279844.196
26/10/2024;23;26/10/2024 23:00;Brazil;0.0;0.0;21.92;26.08;0.001;26;10;23;489.24399999999997;3280333.44
26/10/2024;0;26/10/2024 00:00;India;0.0;0.0;22.86;26.56;0.007;26;10;0;355.39300000000003;2875837.801
26/10/2024;1;26/10/2024 01:00;India;0.0;0.0;21.95;26.68;0.005;26;10;1;355.39300000000003;2876193.194
26/10/2024;2;26/10/2024 02:00;India;0.0;0.0;22.03;27.2;0.004;26;10;2;355.39300000000003;2876548.587
26/10/2024;3;26/10/2024 03:00;India;0.0;0.0;22.74;28.52;0.0;26;10;3;355.39300000000003;2876903.98
26/10/2024;4;26/10/2024 04:00;India;0.0;0.0;21.02;26.65;0.0;26;10;4;355.39300000000003;2877259.373
26/10/2024;5;26/10/2024 05:00;India;0.0;0.0;22.69;27.83;0.017;26;10;5;355.39300000000003;2877614.766
26/10/2024;6;26/10/2024 06:00;India;0.0;0.0;21.74;26.7;0.027;26;10;6;355.39300000000003;2877970.159
26/10/2024;7;26/10/2024 07:00;India;13.093;11.932;21.85;27.85;0.195;26;10;7;355.39300000000003;2878325.552
26/10/2024;8;26/10/2024 08:00;India;21.71;18.917;22.0;26.68;0.37;26;10;8;355.39300000000003;2878680.945
26/10/2024;9;26/10/2024 09:00;India;34.157;33.429;22.61;28.72;0.576;26;10;9;355.39300000000003;2879036.338
26/10/2024;10;26/10/2024 10:00;India;46.073;40.81;22.39;25.63;0.762;26;10;10;355.39300000000003;2879391.731
26/10/2024;11;26/10/2024 11:00;India;56.598;51.084;22.67;26.41;0.97;26;10;11;355.39300000000003;2879747.124
26/10/2024;12;26/10/2024 12:00;India;61.883;55.215;22.22;26.55;1.051;26;10;12;355.39300000000003;2880102.517
26/10/2024;13;26/10/2024 13:00;India;50.64;44.254;21.52;28.37;0.831;26;10;13;355.39300000000003;2880457.91
26/10/2024;14;26/10/2024 14:00;India;43.595;40.668;21.75;27.41;0.724;26;10;14;355.39300000000003;2880813.303
26/10/2024;15;26/10/2024 15:00;India;34.189;31.165;22.42;27.07;0.59;26;10;15;355.39300000000003;2881168.696
26/10/2024;16;26/10/2024 16:00;India;20.521;17.045;21.75;27.2;0.321;26;10;16;355.39300000000003;2881524.089
26/10/2024;17;26/10/2024 17:00;India;11.869;10.874;22.33;29.08;0.174;26;10;17;355.39300000000003;2881879.482
26/10/2024;18;26/10/2024 18:00;India;0.0;0.0;22.52;25.81;0.0;26;10;18;355.39300000000003;2882234.875
26/10/2024;19;26/10/2024 19:00;India;0.0;0.0;22.03;28.22;0.019;26;10;19;355.39300000000003;2882590.268
26/10/2024;20;26/10/2024 20:00;India;0.0;0.0;21.47;28.31;0.0;26;10;20;355.39300000000003;2882945.661
26/10/2024;21;26/10/2024 21:00;India;0.0;0.0;21.84;24.09;0.0;26;10;21;355.39300000000003;2883301.054
26/10/2024;22;26/10/2024 22:00;India;0.0;0.0;22.06;27.83;0.0;26;10;22;355.39300000000003;2883656.447
26/10/2024;23;26/10/2024 23:00;India;0.0;0.0;21.75;26.52;0.0;26;10;23;355.39300000000003;2884011.84
26/10/2024;0;26/10/2024 00:00;Australia;0.0;0.0;13.34;15.78;0.002;26;10;0;455.09499999999997;2863539.367
26/10/2024;1;26/10/2024 01:00;Australia;0.0;0.0;12.96;17.48;0.0;26;10;1;455.09499999999997;2863994.462
26/10/2024;2;26/10/2024 02:00;Australia;0.0;0.0;13.0;18.4;0.0;26;10;2;455.09499999999997;2864449.557
26/10/2024;3;26/10/2024 03:00;Australia;0.0;0.0;13.0;17.49;0.011;26;10;3;455.09499999999997;2864904.6520000002
26/10/2024;4;26/10/2024 04:00;Australia;0.0;0.0;12.94;17.51;0.002;26;10;4;455.09499999999997;2865359.747
26/10/2024;5;26/10/2024 05:00;Australia;0.0;0.0;12.8;18.52;0.0;26;10;5;455.09499999999997;2865814.842
26/10/2024;6;26/10/2024 06:00;Australia;14.114;12.615;12.34;18.72;0.221;26;10;6;455.09499999999997;2866269.937
26/10/2024;7;26/10/2024 07:00;Australia;19.568;17.659;11.96;17.03;0.292;26;10;7;455.09499999999997;2866725.032
26/10/2024;8;26/10/2024 08:00;Australia;30.798;28.251;12.83;17.94;0.467;26;10;8;455.09499999999997;2867180.127
26/10/2024;9;26/10/2024 09:00;Australia;43.128;39.213;12.81;18.28;0.643;26;10;9;455.09499999999997;2867635.222
26/10/2024;10;26/10/2024 10:00;Australia;51.579;46.086;13.67;18.19;0.782;26;10;10;455.09499999999997;2868090.317
26/10/2024;11;26/10/2024 11:00;Australia;63.119;55.354;12.77;17.11;0.938;26;10;11;455.09499999999997;2868545.412
26/10/2024;12;26/10/2024 12:00;Australia;66.337;57.361;13.07;17.6;1.005;26;10;12;455.09499999999997;2869000.507
26/10/2024;13;26/10/2024 13:00;Australia;61.139;51.481;12.55;16.88;0.941;26;10;13;455.09499999999997;2869455.602
26/10/2024;14;26/10/2024 14:00;Australia;52.709;45.481;13.29;17.18;0.797;26;10;14;455.09499999999997;2869910.697
26/10/2024;15;26/10/2024 15:00;Australia;44.491;42.545;13.32;18.57;0.653;26;10;15;455.09499999999997;2870365.792
26/10/2024;16;26/10/2024 16:00;Australia;31.705;28.438;13.26;18.59;0.454;26;10;16;455.09499999999997;2870820.887
26/10/2024;17;26/10/2024 17:00;Australia;20.479;18.793;12.45;17.01;0.304;26;10;17;455.09499999999997;2871275.982
26/10/2024;18;26/10/2024 18:00;Australia;13.684;11.818;12.25;18.09;0.175;26;10;18;455.09499999999997;2871731.077
26/10/2024;19;26/10/2024 19:00;Australia;0.0;0.0;13.22;18.8;0.0;26;10;19;455.09499999999997;2872186.172
26/10/2024;20;26/10/2024 20:00;Australia;0.0;0.0;12.88;17.64;0.038;26;10;20;455.09499999999997;2872641.267
26/10/2024;21;26/10/2024 21:00;Australia;0.0;0.0;13.34;17.09;0.003;26;10;21;455.09499999999997;2873096.362
26/10/2024;22;26/10/2024 22:00;Australia;0.0;0.0;13.25;17.28;0.058;26;10;22;455.09499999999997;2873551.457
26/10/2024;23;26/10/2024 23:00;Australia;0.0;0.0;12.17;19.58;0.016;26;10;23;455.09499999999997;2874006.552
27/10/2024;0;27/10/2024 00:00;Norway;0.0;0.0;-3.98;-0.22;0.0;27;10;0;226.874;2559226.514
27/10/2024;1;27/10/2024 01:00;Norway;0.0;0.0;-4.31;0.48;0.019;27;10;1;226.874;2559453.388
27/10/2024;2;27/10/2024 02:00;Norway;0.0;0.0;-4.33;0.36;0.005;27;10;2;226.874;2559680.262
27/10/2024;3;27/10/2024 03:00;Norway;0.0;0.0;-4.23;1.39;0.0;27;10;3;226.874;2559907.136
27/10/2024;4;27/10/2024 04:00;Norway;0.0;0.0;-4.67;-1.16;0.0;27;10;4;226.874;2560134.01
27/10/2024;5;27/10/2024 05:00;Norway;0.0;0.0;-4.46;0.99;0.004;27;10;5;226.874;2560360.884
27/10/2024;6;27/10/2024 06:00;Norway;0.0;0.0;-5.18;0.09;0.0;27;10;6;226.874;2560587.758
27/10/2024;7;27/10/2024 07:00;Norway;0.0;0.0;-4.73;-0.07;0.006;27;10;7;226.874;2560814.632
27/10/2024;8;27/10/2024 08:00;Norway;8.791;7.721;-3.16;0.79;0.202;27;10;8;226.874;2561041.506
27/10/2024;9;27/10/2024 09:00;Norway;17.294;15.474;-3.89;1.37;0.37;27;10;9;226.874;2561268.38
27/10/2024;10;27/10/2024 10:00;Norway;29.66;26.859;-4.61;-0.41;0.599;27;10;10;226.874;2561495.254
27/10/2024;11;27/10/2024 11:00;Norway;48.367;41.379;-4.98;0.61;0.968;27;10;11;226.874;2561722.128
27/10/2024;12;27/10/2024 12:00;Norway;47.761;43.591;-4.29;-0.44;0.969;27;10;12;226.874;2561949.002
27/10/2024;13;27/10/2024 13:00;Norway;46.127;39.995;-3.83;1.68;0.924;27;10;13;226.874;2562175.876
27/10/2024;14;27/10/2024 14:00;Norway;31.286;28.635;-4.71;-0.28;0.623;27;10;14;226.874;2562402.75
27/10/2024;15;27/10/2024 15:00;Norway;18.713;16.078;-4.38;-1.51;0.354;27;10;15;226.874;2562629.624
27/10/2024;16;27/10/2024 16:00;Norway;8.16;7.142;-5.34;1.32;0.145;27;10;16;226.874;2562856.498
27/10/2024;17;27/10/2024 17:00;Norway;0.0;0.0;-4.08;1.06;0.0;27;10;17;226.874;2563083.372
27/10/2024;18;27/10/2024 18:00;Norway;0.0;0.0;-4.12;0.52;0.0;27;10;18;226.874;2563310.246
27/10/2024;19;27/10/2024 19:00;Norway;0.0;0.0;-3.27;2.12;0.0;27;10;19;226.874;2563537.12
27/10/2024;20;27/10/2024 20:00;Norway;0.0;0.0;-3.88;-0.48;0.0;27;10;20;226.874;2563763.994
27/10/2024;21;27/10/2024 21:00;Norway;0.0;0.0;-4.82;-1.61;0.005;27;10;21;226.874;2563990.868
27/10/2024;22;27/10/2024 22:00;Norway;0.0;0.0;-3.36;-0.36;0.013;27;10;22;226.874;2564217.742
27/10/2024;23;27/10/2024 23:00;Norway;0.0;0.0;-4.05;1.32;0.0;27;10;23;226.874;2564444.616
27/10/2024;0;27/10/2024 00:00;Brazil;0.0;0.0;21.82;28.43;0.007;27;10;0;489.15;3280822.59
27/10/2024;1;27/10/2024 01:00;Brazil;0.0;0.0;21.8;26.15;0.022;27;10;1;489.15;3281311.74
27/10/2024;2;27/10/2024 02:00;Brazil;0.0;0.0;21.98;26.98;0.0;27;10;2;489.15;3281800.89
27/10/2024;3;27/10/2024 03:00;Brazil;0.0;0.0;21.42;27.51;0.002;27;10;3;489.15;3282290.04
27/10/2024;4;27/10/2024 04:00;Brazil;0.0;0.0;21.64;28.62;0.017;27;10;4;489.15;3282779.19
27/10/2024;5;27/10/2024 05:00;Brazil;0.0;0.0;22.53;25.17;0.0;27;10;5;489.15;3283268.34
27/10/2024;6;27/10/2024 06:00;Brazil;10.434;9.886;21.99;26.72;0.153;27;10;6;489.15;3283757.49
27/10/2024;7;27/10/2024 07:00;Brazil;19.545;17.179;22.01;25.18;0.265;27;10;7;489.15;3284246.64
27/10/2024;8;27/10/2024 08:00;Brazil;30.871;27.573;21.91;26.82;0.442;27;10;8;489.15;3284735.79
27/10/2024;9;27/10/2024 09:00;Brazil;43.289;38.255;22.39;25.79;0.616;27;10;9;489.15;3285224.94
27/10/2024;10;27/10/2024 10:00;Brazil;64.255;58.702;22.74;27.32;0.949;27;10;10;489.15;3285714.09
27/10/2024;11;27/10/2024 11:00;Brazil;67.971;62.049;22.04;28.21;0.976;27;10;11;489.15;3286203.24
27/10/2024;12;27/10/2024 12:00;Brazil;72.401;64.164;21.44;27.16;1.045;27;10;12;489.15;3286692.39
27/10/2024;13;27/10/2024 13:00;Brazil;64.703;59.907;21.69;25.6;0.937;27;10;13;489.15;3287181.54
27/10/2024;14;27/10/2024 14:00;Brazil;57.799;50.873;21.7;27.46;0.825;27;10;14;489.15;3287670.69
27/10/2024;15;27/10/2024 15:00;Brazil;44.622;42.442;21.76;25.91;0.668;27;10;15;489.15;3288159.84
27/10/2024;16;27/10/2024 16:00;Brazil;32.435;29.788;22.84;26.99;0.456;27;10;16;489.15;3288648.99
27/10/2024;17;27/10/2024 17:00;Brazil;18.988;18.172;21.87;24.5;0.25;27;10;17;489.15;3289138.14
27/10/2024;18;27/10/2024 18:00;Brazil;11.319;10.16;21.74;27.78;0.185;27;10;18;489.15;3289627.29
27/10/2024;19;27/10/2024 19:00;Brazil;0.0;0.0;22.27;28.51;0.0;27;10;19;489.15;3290116.44
27/10/2024;20;27/10/2024 20:00;Brazil;0.0;0.0;20.97;26.86;0.002;27;10;20;489.15;3290605.59
27/10/2024;21;27/10/2024 21:00;Brazil;0.0;0.0;23.14;27.04;0.0;27;10;21;489.15;3291094.74
27/10/2024;22;27/10/2024 22:00;Brazil;0.0;0.0;22.66;29.02;0.016;27;10;22;489.15;3291583.89
27/10/2024;23;27/10/2024 23:00;Brazil;0.0;0.0;22.25;26.29;0.0;27;10;23;489.15;3292073.04
27/10/2024;0;27/10/2024 00:00;India;0.0;0.0;21.61;28.26;0.0;27;10;0;365.106;2884376.946
27/10/2024;1;27/10/2024 01:00;India;0.0;0.0;21.05;28.37;0.015;27;10;1;365.106;2884742.052
27/10/2024;2;27/10/2024 02:00;India;0.0;0.0;21.68;27.71;0.005;27;10;2;365.106;2885107.158
27/10/2024;3;27/10/2024 03:00;India;0.0;0.0;22.53;27.43;0.004;27;10;3;365.106;2885472.264
27/10/2024;4;27/10/2024 04:00;India;0.0;0.0;22.54;28.26;0.019;27;10;4;365.106;2885837.37
27/10/2024;5;27/10/2024 05:00;India;0.0;0.0;22.15;26.05;0.025;27;10;5;365.106;2886202.476
27/10/2024;6;27/10/2024 06:00;India;0.0;0.0;21.47;25.78;0.005;27;10;6;365.106;2886567.582
27/10/2024;7;27/10/2024 07:00;India;11.468;10.66;22.15;27.21;0.138;27;10;7;365.106;2886932.688
27/10/2024;8;27/10/2024 08:00;India;21.645;19.906;21.26;27.06;0.386;27;10;8;365.106;2887297.794
27/10/2024;9;27/10/2024 09:00;India;37.629;33.763;21.19;26.37;0.676;27;10;9;365.106;2887662.9
27/10/2024;10;27/10/2024 10:00;India;45.989;39.948;21.92;26.85;0.754;27;10;10;365.106;2888028.006
27/10/2024;11;27/10/2024 11:00;India;59.89;53.636;22.34;25.51;0.988;27;10;11;365.106;2888393.112
27/10/2024;12;27/10/2024 12:00;India;60.049;56.396;22.49;25.61;0.987;27;10;12;365.106;2888758.218
27/10/2024;13;27/10/2024 13:00;India;53.087;50.488;22.48;26.23;0.883;27;10;13;365.106;2889123.324
27/10/2024;14;27/10/2024 14:00;India;46.051;40.183;21.65;27.36;0.775;27;10;14;365.106;2889488.43
27/10/2024;15;27/10/2024 15:00;India;31.725;28.736;22.35;27.26;0.553;27;10;15;365.106;2889853.536
27/10/2024;16;27/10/2024 16:00;India;22.562;19.456;21.88;27.21;0.404;27;10;16;365.106;2890218.642
27/10/2024;17;27/10/2024 17:00;India;13.581;11.934;21.6;25.89;0.183;27;10;17;365.106;2890583.748
27/10/2024;18;27/10/2024 18:00;India;0.0;0.0;21.36;29.57;0.0;27;10;18;365.106;2890948.854
27/10/2024;19;27/10/2024 19:00;India;0.0;0.0;21.92;26.06;0.0;27;10;19;365.106;2891313.96
27/10/2024;20;27/10/2024 20:00;India;0.0;0.0;21.38;25.7;0.0;27;10;20;365.106;2891679.066
27/10/2024;21;27/10/2024 21:00;India;0.0;0.0;21.88;27.04;0.014;27;10;21;365.106;2892044.172
27/10/2024;22;27/10/2024 22:00;India;0.0;0.0;20.92;26.24;0.0;27;10;22;365.106;2892409.278
27/10/2024;23;27/10/2024 23:00;India;0.0;0.0;22.46;27.42;0.004;27;10;23;365.106;2892774.384
27/10/2024;0;27/10/2024 00:00;Australia;0.0;0.0;12.78;18.3;0.012;27;10;0;457.43899999999996;2874463.991
27/10/2024;1;27/10/2024 01:00;Australia;0.0;0.0;13.6;18.45;0.0;27;10;1;457.43899999999996;2874921.43
27/10/2024;2;27/10/2024 02:00;Australia;0.0;0.0;11.76;16.83;0.0;27;10;2;457.43899999999996;2875378.869
27/10/2024;3;27/10/2024 03:00;Australia;0.0;0.0;12.34;18.03;0.002;27;10;3;457.43899999999996;2875836.308
27/10/2024;4;27/10/2024 04:00;Australia;0.0;0.0;12.54;18.09;0.035;27;10;4;457.43899999999996;2876293.747
27/10/2024;5;27/10/2024 05:00;Australia;0.0;0.0;13.0;17.24;0.0;27;10;5;457.43899999999996;2876751.186
27/10/2024;6;27/10/2024 06:00;Australia;11.52;9.814;12.46;19.28;0.186;27;10;6;457.43899999999996;2877208.625
27/10/2024;7;27/10/2024 07:00;Australia;21.544;20.793;12.9;17.14;0.314;27;10;7;457.43899999999996;2877666.064
27/10/2024;8;27/10/2024 08:00;Australia;30.388;27.048;12.5;16.09;0.427;27;10;8;457.43899999999996;2878123.503
27/10/2024;9;27/10/2024 09:00;Australia;43.071;39.486;12.6;16.97;0.639;27;10;9;457.43899999999996;2878580.942
27/10/2024;10;27/10/2024 10:00;Australia;56.154;50.117;12.56;18.63;0.867;27;10;10;457.43899999999996;2879038.381
27/10/2024;11;27/10/2024 11:00;Australia;61.264;55.364;12.34;18.95;0.938;27;10;11;457.43899999999996;2879495.82
27/10/2024;12;27/10/2024 12:00;Australia;64.404;58.662;11.9;16.68;1.002;27;10;12;457.43899999999996;2879953.259
27/10/2024;13;27/10/2024 13:00;Australia;54.72;48.895;13.0;19.09;0.782;27;10;13;457.43899999999996;2880410.698
27/10/2024;14;27/10/2024 14:00;Australia;58.922;51.522;11.91;18.74;0.915;27;10;14;457.43899999999996;2880868.137
27/10/2024;15;27/10/2024 15:00;Australia;40.723;36.687;11.96;18.62;0.621;27;10;15;457.43899999999996;2881325.576
27/10/2024;16;27/10/2024 16:00;Australia;33.222;28.738;13.12;18.22;0.521;27;10;16;457.43899999999996;2881783.015
27/10/2024;17;27/10/2024 17:00;Australia;20.931;17.967;11.95;17.14;0.312;27;10;17;457.43899999999996;2882240.454
27/10/2024;18;27/10/2024 18:00;Australia;13.551;12.346;12.66;16.05;0.207;27;10;18;457.43899999999996;2882697.893
27/10/2024;19;27/10/2024 19:00;Australia;0.0;0.0;11.71;17.43;0.0;27;10;19;457.43899999999996;2883155.332
27/10/2024;20;27/10/2024 20:00;Australia;0.0;0.0;12.86;18.42;0.036;27;10;20;457.43899999999996;2883612.771
27/10/2024;21;27/10/2024 21:00;Australia;0.0;0.0;11.99;17.34;0.0;27;10;21;457.43899999999996;2884070.21
27/10/2024;22;27/10/2024 22:00;Australia;0.0;0.0;12.33;15.92;0.0;27;10;22;457.43899999999996;2884527.649
27/10/2024;23;27/10/2024 23:00;Australia;0.0;0.0;12.57;17.09;0.001;27;10;23;457.43899999999996;2884985.088
28/10/2024;0;28/10/2024 00:00;Norway;0.0;0.0;-4.32;0.81;0.0;28;10;0;231.945;2564676.561
28/10/2024;1;28/10/2024 01:00;Norway;0.0;0.0;-4.2;-0.08;0.0;28;10;1;231.945;2564908.506
28/10/2024;2;28/10/2024 02:00;Norway;0.0;0.0;-4.39;1.27;0.003;28;10;2;231.945;2565140.451
28/10/2024;3;28/10/2024 03:00;Norway;0.0;0.0;-4.56;0.32;0.0;28;10;3;231.945;2565372.396
28/10/2024;4;28/10/2024 04:00;Norway;0.0;0.0;-4.05;0.99;0.01;28;10;4;231.945;2565604.341
28/10/2024;5;28/10/2024 05:00;Norway;0.0;0.0;-5.1;-0.06;0.0;28;10;5;231.945;2565836.286
28/10/2024;6;28/10/2024 06:00;Norway;0.0;0.0;-5.71;1.01;0.0;28;10;6;231.945;2566068.231
28/10/2024;7;28/10/2024 07:00;Norway;0.0;0.0;-5.1;0.03;0.0;28;10;7;231.945;2566300.176
28/10/2024;8;28/10/2024 08:00;Norway;7.819;7.155;-4.4;2.45;0.15;28;10;8;231.945;2566532.121
28/10/2024;9;28/10/2024 09:00;Norway;18.352;17.005;-4.84;-1.33;0.379;28;10;9;231.945;2566764.066
28/10/2024;10;28/10/2024 10:00;Norway;32.608;29.585;-4.91;1.17;0.627;28;10;10;231.945;2566996.011
28/10/2024;11;28/10/2024 11:00;Norway;43.167;37.107;-4.81;1.03;0.851;28;10;11;231.945;2567227.956
28/10/2024;12;28/10/2024 12:00;Norway;49.586;45.952;-3.92;-1.85;0.982;28;10;12;231.945;2567459.901
28/10/2024;13;28/10/2024 13:00;Norway;46.792;41.327;-4.62;0.37;0.94;28;10;13;231.945;2567691.846
28/10/2024;14;28/10/2024 14:00;Norway;32.982;29.531;-4.42;2.3;0.684;28;10;14;231.945;2567923.791
28/10/2024;15;28/10/2024 15:00;Norway;18.002;16.296;-4.33;1.43;0.368;28;10;15;231.945;2568155.736
28/10/2024;16;28/10/2024 16:00;Norway;9.11;7.987;-3.18;0.89;0.186;28;10;16;231.945;2568387.681
28/10/2024;17;28/10/2024 17:00;Norway;0.0;0.0;-3.93;1.19;0.025;28;10;17;231.945;2568619.626
28/10/2024;18;28/10/2024 18:00;Norway;0.0;0.0;-4.03;0.9;0.0;28;10;18;231.945;2568851.571
28/10/2024;19;28/10/2024 19:00;Norway;0.0;0.0;-4.5;0.61;0.005;28;10;19;231.945;2569083.516
28/10/2024;20;28/10/2024 20:00;Norway;0.0;0.0;-3.89;0.61;0.0;28;10;20;231.945;2569315.461
28/10/2024;21;28/10/2024 21:00;Norway;0.0;0.0;-3.88;-0.12;0.0;28;10;21;231.945;2569547.406
28/10/2024;22;28/10/2024 22:00;Norway;0.0;0.0;-4.21;0.71;0.0;28;10;22;231.945;2569779.351
28/10/2024;23;28/10/2024 23:00;Norway;0.0;0.0;-4.02;0.63;0.017;28;10;23;231.945;2570011.296
28/10/2024;0;28/10/2024 00:00;Brazil;0.0;0.0;21.95;28.07;0.0;28;10;0;488.54;3292561.58
28/10/2024;1;28/10/2024 01:00;Brazil;0.0;0.0;21.72;27.21;0.0;28;10;1;488.54;3293050.12
28/10/2024;2;28/10/2024 02:00;Brazil;0.0;0.0;21.52;27.28;0.0;28;10;2;488.54;3293538.66
28/10/2024;3;28/10/2024 03:00;Brazil;0.0;0.0;22.24;26.26;0.0;28;10;3;488.54;3294027.2
28/10/2024;4;28/10/2024 04:00;Brazil;0.0;0.0;21.15;27.29;0.0;28;10;4;488.54;3294515.74
28/10/2024;5;28/10/2024 05:00;Brazil;0.0;0.0;21.76;27.19;0.01;28;10;5;488.54;3295004.28
